ledger_id,entity_type,entity_id,action,timestamp,actor_id,prev_hash,current_hash,signature,kid,canonical_entity_json
LGR-0226,evidence,EVID-0226,create,2026-06-04T14:00:00Z,USER-0006,,c597d431b8ac80086093153a47ad3205bb38a6387ce1360d1faf100217307fda,MIC1O1xMHB6rhp5io6I9KvBq233OgwGEvJS2IWMdoFDlUBcSmkHHffT01ydzXkq2iFgyairaQz92ALWO696oAA==,demo-test-2026-09,"{""filename"":""note_evid-0226.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0226"",""parent_id"":""INSP-0026"",""parent_type"":""inspection"",""timestamp"":""2026-06-04T14:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0227,evidence,EVID-0227,create,2026-06-04T17:00:00Z,USER-0007,,64bed648031593d4880455f0538576789b20dc34961da84ad546f7ea69cdbd5f,51E1TiSBr+Smu9kG1VwGXNRMjwxmDHC4j+1y0mjBUBKrnvKmO4qFf+y5KrYo807pC3a1250PF7/lMfg6IHXMDQ==,demo-test-2026-09,"{""filename"":""note_evid-0227.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0227"",""parent_id"":""INSP-0027"",""parent_type"":""inspection"",""timestamp"":""2026-06-04T17:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0228,evidence,EVID-0228,create,2026-06-04T20:00:00Z,USER-0008,,1c4b80b8ac89c310435a301767ee1cc54a3665c4ac7b96a1731e7b563898d4d3,SGMOKyr82m1CVECPO3x1gkoUBB2B5cMfVVNcGQKZJwjNhk2jbP2g0UZ4a2jkn9OZPeIbGcygACOt3J7uQ5ZqDw==,demo-test-2026-09,"{""filename"":""note_evid-0228.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0228"",""parent_id"":""INSP-0028"",""parent_type"":""inspection"",""timestamp"":""2026-06-04T20:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0229,evidence,EVID-0229,create,2026-06-04T23:00:00Z,USER-0009,,bace26776164f14da18f7dc53030447080854d1906ef197f1ac204d00d353add,3xQfPNCkcLBAqDsfSLqvFzYR9ttio8gNZiCXV8yEMFoIJXDNeQLXDIK2npL8cOAXqLdqPRPoX9AuoeHRh7rXAQ==,demo-test-2026-09,"{""filename"":""note_evid-0229.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0229"",""parent_id"":""INSP-0029"",""parent_type"":""inspection"",""timestamp"":""2026-06-04T23:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0230,evidence,EVID-0230,create,2026-07-21T09:00:00Z,USER-0020,,dfc91f27215b9c21eb0b94ebf09f9371ca6cacca592e7ff9ea6eab79952de018,tfaLKuSLAGZ3o+XoOLBpZKouz4saJVYMOMCKAVh3/gFbFTB7HY0Lspmeitow4W1ahU1sHPA2YzlEwqlaaycaAA==,demo-test-2026-09,"{""filename"":""note_evid-0230.txt"",""gps_lat"":-33.2893,""gps_lon"":25.5399,""id"":""EVID-0230"",""parent_id"":""INC-0020"",""parent_type"":""incident"",""timestamp"":""2026-07-21T09:00:00Z"",""uploader_id"":""USER-0020""}"
LGR-0231,evidence,EVID-0231,create,2026-06-05T05:00:00Z,USER-0011,,65ba33862014651a6de5c0f36cea3f0c33c925fd2aa66b0d20d61ec006dd7fdb,3kokptJKU/mFrAUFlAvw4ZG99DBC8X6jMIBzVK6PjsTiUZQyDAPNkQcim0RyeT4t76GCHO8PPEfz9qh7Mz5PBw==,demo-test-2026-09,"{""filename"":""note_evid-0231.txt"",""gps_lat"":-33.4,""gps_lon"":25.4955,""id"":""EVID-0231"",""parent_id"":""INSP-0031"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T05:00:00Z"",""uploader_id"":""USER-0011""}"
LGR-0232,evidence,EVID-0232,create,2026-06-05T08:00:00Z,USER-0012,,0dd1d0f217370d680c4e24646b870fc5e0561685e8813702544c979c42737187,0iYJAtN+3JANCj2C4mfrX1GtihISn6PuXXr0725vwrjHcEEKaiuFMZcqLuwB4WuESpTChShhluf/qPhBkz9SAQ==,demo-test-2026-09,"{""filename"":""note_evid-0232.txt"",""gps_lat"":-33.3877,""gps_lon"":25.4955,""id"":""EVID-0232"",""parent_id"":""INSP-0032"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T08:00:00Z"",""uploader_id"":""USER-0012""}"
LGR-0233,evidence,EVID-0233,create,2026-06-05T11:00:00Z,USER-0013,,8a1f3e7d9767aba0ca19b85c6ec88f563425e21b4768a41c04face25bb96df19,9/DDdiMIL3FKgT8o9iDfdo0M/9GBxA4wxLYq9wOPemnMUmAznEyJcAqHl8K4ebcZusb/d7qOXOIfnc1m6hZ5AA==,demo-test-2026-09,"{""filename"":""note_evid-0233.txt"",""gps_lat"":-33.3754,""gps_lon"":25.5066,""id"":""EVID-0233"",""parent_id"":""INSP-0033"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T11:00:00Z"",""uploader_id"":""USER-0013""}"
LGR-0234,evidence,EVID-0234,create,2026-06-05T14:00:00Z,USER-0014,,75b707b520fed6396bbe651757cbd62b9076ac75a34e73dd240dcfba50c2e7a5,BtpFEF0g6MlMor2tq+8wCj/mwoFGDscsKkTdc7LEhctKZaoAOypPmKbDmzVxReTn5zy2m38vk3hjW7Xpafg8Dw==,demo-test-2026-09,"{""filename"":""note_evid-0234.txt"",""gps_lat"":-33.3631,""gps_lon"":25.5066,""id"":""EVID-0234"",""parent_id"":""INSP-0034"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T14:00:00Z"",""uploader_id"":""USER-0014""}"
LGR-0235,evidence,EVID-0235,create,2026-07-26T09:00:00Z,USER-0005,,1729b1bddef325b4b28b7063d6449092e8b97ca03584529243d2b8e866b0eead,oXh+wc+qEVqbRU1MH+b4/kXQZhu8Dh3PdeNUoUf8Zoe468YBlEx8Z3P0bbE49mJZ7k5Z3afeaZHh7j+stO8ZCA==,demo-test-2026-09,"{""filename"":""note_evid-0235.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0235"",""parent_id"":""INC-0025"",""parent_type"":""incident"",""timestamp"":""2026-07-26T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0236,evidence,EVID-0236,create,2026-06-05T20:00:00Z,USER-0016,,4bfa64ac94d21391ec4eb3319ba2e3c631ae67b1d3bbfc6804f8b91798db8bb9,sbYI0v4R3YxSgzMU+bJ4afx8HjTZouYa3JpMh30toIUKolB4hhedNeruR9Iq6GnTAqlQ5lW5WgQEOJzaeZa+BQ==,demo-test-2026-09,"{""filename"":""note_evid-0236.txt"",""gps_lat"":-33.3385,""gps_lon"":25.5177,""id"":""EVID-0236"",""parent_id"":""INSP-0036"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T20:00:00Z"",""uploader_id"":""USER-0016""}"
LGR-0237,evidence,EVID-0237,create,2026-06-05T23:00:00Z,USER-0017,,0a26b979c7f1d85116ae49c94025ba67414a55da6f5433bcf800a578df75789a,G5vKr29JdMSLoJu363nPeGshuQjdSvT1ngC1JLGIDwL6oWujMOv2hImLswOs6cUWnxPt5BWTLoXtoKq2/7XjAQ==,demo-test-2026-09,"{""filename"":""note_evid-0237.txt"",""gps_lat"":-33.3262,""gps_lon"":25.5288,""id"":""EVID-0237"",""parent_id"":""INSP-0037"",""parent_type"":""inspection"",""timestamp"":""2026-06-05T23:00:00Z"",""uploader_id"":""USER-0017""}"
LGR-0238,evidence,EVID-0238,create,2026-06-06T02:00:00Z,USER-0018,,ac693220daa83a3f98304c4592ba3dcbe2c9b0c26e9672d35e72a4fd399e1cec,/VF35PlN8B8N1AWt/Io/hlniDlNwdT0ee5u2Xrl3gkmYz57xRWpxFe72UgcdO2eddwmva5cXmDloWCoLZTEhAQ==,demo-test-2026-09,"{""filename"":""note_evid-0238.txt"",""gps_lat"":-33.3139,""gps_lon"":25.5288,""id"":""EVID-0238"",""parent_id"":""INSP-0038"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T02:00:00Z"",""uploader_id"":""USER-0018""}"
LGR-0239,evidence,EVID-0239,create,2026-06-06T05:00:00Z,USER-0019,,830291b4b704b45e9c7cc7b1218865e2082cfc4de3510e2ddc84f8196b6331ed,U95DULojnhJ0oRjcY/8Ff9Boqq822OBGF5bVd8luuuf/2g3YODSkUu1dh6wtbNxSH2CKoHCJqKmH7AH91gxDCQ==,demo-test-2026-09,"{""filename"":""note_evid-0239.txt"",""gps_lat"":-33.3016,""gps_lon"":25.5399,""id"":""EVID-0239"",""parent_id"":""INSP-0039"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T05:00:00Z"",""uploader_id"":""USER-0019""}"
LGR-0240,evidence,EVID-0240,create,2026-07-31T09:00:00Z,USER-0010,,337d2180557300793990dc7b4e38c26f9521c8b7971d8fc01807bb75d38c02e0,7pnyu9jFlAVP7zPzvjTWvrsGaKIv0Gy4Iq9bAbBJDUPbG0TX1GVsAp0LP5hONOpGWe+AnouCzNDi4XduIUPZBg==,demo-test-2026-09,"{""filename"":""note_evid-0240.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0240"",""parent_id"":""INC-0030"",""parent_type"":""incident"",""timestamp"":""2026-07-31T09:00:00Z"",""uploader_id"":""USER-0010""}"
LGR-0241,evidence,EVID-0241,create,2026-06-06T11:00:00Z,USER-0001,,9b93f7f01f9c45cd1a28630adc3c7edfe1c831ea3ef32f5cce1621b4ebe1f930,/pe3REZB2zbYW6hLnZuREPud46Chb/iaKpNlQEEhJa671hydL1HQ5t+p5nbOiVnSbjmSTXVQZTzjkGX+ToYKCw==,demo-test-2026-09,"{""filename"":""note_evid-0241.txt"",""gps_lat"":-33.4,""gps_lon"":25.44,""id"":""EVID-0241"",""parent_id"":""INSP-0041"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T11:00:00Z"",""uploader_id"":""USER-0001""}"
LGR-0242,evidence,EVID-0242,create,2026-06-06T14:00:00Z,USER-0002,,b089a2f3f027c56757dc3cfbf4bd40fdf7184a6c534dfefaaac532234a03b392,Q5f/WEmND03pSB3RqUzbIpRlOF63svMswam5cwPPTl2dAa/Y9aV8BK1XQZ3dRs/D4eP9VY/IgOYXzws55yVKCA==,demo-test-2026-09,"{""filename"":""note_evid-0242.txt"",""gps_lat"":-33.3877,""gps_lon"":25.44,""id"":""EVID-0242"",""parent_id"":""INSP-0042"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T14:00:00Z"",""uploader_id"":""USER-0002""}"
LGR-0243,evidence,EVID-0243,create,2026-06-06T17:00:00Z,USER-0003,,d143dee3924f0ad437c762858858d85c8c7248760ae518f5a4a607cf0dbd450e,BiR2RreGr0R2CouhvMdDAkeZKRiqu+PhgZ4sG6mOw5Q9sU/ZG1Iir6FoYUTjzG401c31d94UVPnXX+5D6sEfCw==,demo-test-2026-09,"{""filename"":""note_evid-0243.txt"",""gps_lat"":-33.3754,""gps_lon"":25.4511,""id"":""EVID-0243"",""parent_id"":""INSP-0043"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T17:00:00Z"",""uploader_id"":""USER-0003""}"
LGR-0244,evidence,EVID-0244,create,2026-06-06T20:00:00Z,USER-0004,,bbe1a60597d1feeeca7602c597fa5a5e0071148c3d8f38d50e6a83941831a86c,7HtpkJ6AXx0KQyOms38wArFFXHJJP/ZKrZjvy6MVmdWDNuUYzySq/+ZL0IxiCLwUG/wf4kFD/Yd8aMT/rdCHAg==,demo-test-2026-09,"{""filename"":""note_evid-0244.txt"",""gps_lat"":-33.3631,""gps_lon"":25.4511,""id"":""EVID-0244"",""parent_id"":""INSP-0044"",""parent_type"":""inspection"",""timestamp"":""2026-06-06T20:00:00Z"",""uploader_id"":""USER-0004""}"
LGR-0245,evidence,EVID-0245,create,2026-07-06T09:00:00Z,USER-0005,,6d7f25561b5a3c303d88b4f24aaa7cb45a48196801ed2037d0771b231f6286aa,saE+3dx/DPKKLg0xAy2tl94IIsxvEeKaKGQf15OqlvfZ6VccIsoWpkBihkSd3vDxVLI2wQPiicu4rmHRxg0pDw==,demo-test-2026-09,"{""filename"":""note_evid-0245.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0245"",""parent_id"":""INC-0005"",""parent_type"":""incident"",""timestamp"":""2026-07-06T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0246,evidence,EVID-0246,create,2026-06-07T02:00:00Z,USER-0006,,8aed086424746329642eab782b44df253768657d48b7b86cb3d27fba81a7f819,6Vvcp0HJ8pDiE3TLJNQWT7ndYK8JJDBiPjIZ7LhDnyjBlNM5K0sZAfCZ3k0AyGAxUM+DEX+LH7ehkI7xwT4ABw==,demo-test-2026-09,"{""filename"":""note_evid-0246.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0246"",""parent_id"":""INSP-0046"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T02:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0247,evidence,EVID-0247,create,2026-06-07T05:00:00Z,USER-0007,,205704c4b44562fb87ded2a876ad4f6c65fdeae94fa0059909990399a25a9c3f,zKPRPLupm2j8+qshxFbOkBdupyI/op3QvvTJnozaICZ7eA6671jbQi5l7lkl/X+jmJKVmgx/GJKDGD9OJqWKBg==,demo-test-2026-09,"{""filename"":""note_evid-0247.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0247"",""parent_id"":""INSP-0047"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T05:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0248,evidence,EVID-0248,create,2026-06-07T08:00:00Z,USER-0008,,d7c9a16c818631e9996a741483c35e1145944293ff7133ef290554826cc25335,qEds+aOrf62AuRmwyGVaTYuPSU5X5Adjy9x1psXBfBF7vlMvJXgqYelH439KGKuElTQ2e5U4GiYqMMIaniveBA==,demo-test-2026-09,"{""filename"":""note_evid-0248.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0248"",""parent_id"":""INSP-0048"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T08:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0249,evidence,EVID-0249,create,2026-06-07T11:00:00Z,USER-0009,,98c08b249192d63fb4c8d1b27b87e8c9b00ea9c5cfc517d1ece92050b1e45930,fjOkA7Ei2GC+iovfBknWq8ktXA301dKvNjthlRp2FmtuVsX9lnJ7n2Mnfyt+TfQ/60L+H17Cikxpu/EiNmG4Bg==,demo-test-2026-09,"{""filename"":""note_evid-0249.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0249"",""parent_id"":""INSP-0049"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T11:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0250,evidence,EVID-0250,create,2026-07-11T09:00:00Z,USER-0010,,b6fa79b22cd211a4f2e2e57275d18c9f6a3935f8daa16865af102fb165236287,0j+kK49iYAdGmm44N3sgUpEdm/f4yyGKcyNFE/2tKeIAtJDALgwjZtcdSzeXHQvizZBRa3GhaLk2NzIUY3RCDw==,demo-test-2026-09,"{""filename"":""note_evid-0250.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0250"",""parent_id"":""INC-0010"",""parent_type"":""incident"",""timestamp"":""2026-07-11T09:00:00Z"",""uploader_id"":""USER-0010""}"
LGR-0251,evidence,EVID-0251,create,2026-06-07T17:00:00Z,USER-0011,,48153f53b1893f2dc2068251b6d69cb2cbf2df2f63a6ea95032a85416b6b5153,7XprCGXBb/RYZ2Nx8M5wwklsO5+JUTd1Uc0rNeUu+CgMXoFLDk3viDVbLq8XmtWesg9ceU2WuAqoZC1BMAeoAg==,demo-test-2026-09,"{""filename"":""note_evid-0251.txt"",""gps_lat"":-33.4,""gps_lon"":25.44,""id"":""EVID-0251"",""parent_id"":""INSP-0051"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T17:00:00Z"",""uploader_id"":""USER-0011""}"
LGR-0252,evidence,EVID-0252,create,2026-06-07T20:00:00Z,USER-0012,,e7a497fb50b96f799fe1781d0cd543a906bc3d15b048f111b1af995c57c7e3fe,6uuyTtFqJpN+qzh6NM2f4ym92HQcAp9Xa5SwYbAFxis1uDwwXlnG4YDTdpvuAufi/NhgCCP5E30kSLgOTiTNAQ==,demo-test-2026-09,"{""filename"":""note_evid-0252.txt"",""gps_lat"":-33.3877,""gps_lon"":25.44,""id"":""EVID-0252"",""parent_id"":""INSP-0052"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T20:00:00Z"",""uploader_id"":""USER-0012""}"
LGR-0253,evidence,EVID-0253,create,2026-06-07T23:00:00Z,USER-0013,,355ba47211b0800d32140f54846db9ad9e613735f13e5a7eb68033f0fc050fa6,N+xTKVZaDaqCJE8QtMMRwQ9J5/cata6/DO5nZIF8L6lj+v54mO1veY36EOrwlCyC813EsM29jOtaLZyUUaGpDA==,demo-test-2026-09,"{""filename"":""note_evid-0253.txt"",""gps_lat"":-33.3754,""gps_lon"":25.4511,""id"":""EVID-0253"",""parent_id"":""INSP-0053"",""parent_type"":""inspection"",""timestamp"":""2026-06-07T23:00:00Z"",""uploader_id"":""USER-0013""}"
LGR-0254,evidence,EVID-0254,create,2026-06-08T02:00:00Z,USER-0014,,5285ce208449a5559aa9a4b2c2a438cc0330f5b6eb78aae2bfed376d05050bd5,TLRc21Bqn8MywI/430i7DlVr8FeQN96HoMXEfj70Uc3d0OBvnO7OBAFnN0uYdRC6Eol7Qipu/T9dTSwzyhhjDg==,demo-test-2026-09,"{""filename"":""note_evid-0254.txt"",""gps_lat"":-33.3631,""gps_lon"":25.4511,""id"":""EVID-0254"",""parent_id"":""INSP-0054"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T02:00:00Z"",""uploader_id"":""USER-0014""}"
LGR-0255,evidence,EVID-0255,create,2026-07-16T09:00:00Z,USER-0015,,8930ad417ac1408edb03522c6e28453ae153c3c21a7b65be08f82412e6728782,FIgh5J7azbvOepEYCCw4BKQ9aPo8wLcA9gMWjUHnvb65BPbGx5hZyKatdPkHbYy/CVPFQ+fY5duJ3KukoP0VCQ==,demo-test-2026-09,"{""filename"":""note_evid-0255.txt"",""gps_lat"":-33.3508,""gps_lon"":25.5177,""id"":""EVID-0255"",""parent_id"":""INC-0015"",""parent_type"":""incident"",""timestamp"":""2026-07-16T09:00:00Z"",""uploader_id"":""USER-0015""}"
LGR-0256,evidence,EVID-0256,create,2026-06-08T08:00:00Z,USER-0016,,8ec285f92a764c31b65e847562a74de5f3660c43dddddd093cc4b1fc9de566c3,CDt8l9v/cxJ5JDKYeysSd6bNlGHCgwBDNG7rBkAvNHtZ8mG4JhSSTQpIKOLtPs1iS+9tr2i1Hc1EszXvQ2FODA==,demo-test-2026-09,"{""filename"":""note_evid-0256.txt"",""gps_lat"":-33.3385,""gps_lon"":25.4622,""id"":""EVID-0256"",""parent_id"":""INSP-0056"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T08:00:00Z"",""uploader_id"":""USER-0016""}"
LGR-0257,evidence,EVID-0257,create,2026-06-08T11:00:00Z,USER-0017,,93ed554fc2bd41d8203f82bd50781663a6a7008f3e3fa05d5100cd356259256f,xvcU98hROgFQXpbmuOlUSTZtc7nz50o0mX/8dmx3iQxYRXJ3D57IfhFC5RdN6I30G+2zOdv+fJAXG/5oeveYAg==,demo-test-2026-09,"{""filename"":""note_evid-0257.txt"",""gps_lat"":-33.3262,""gps_lon"":25.4733,""id"":""EVID-0257"",""parent_id"":""INSP-0057"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T11:00:00Z"",""uploader_id"":""USER-0017""}"
LGR-0258,evidence,EVID-0258,create,2026-06-08T14:00:00Z,USER-0018,,f69a277f696de93eac879a15e4c5f933cd27c4937f37efff2188a490d556b6b1,G2RFfcSu5fqaRJLVHnvYNbyftH8CFut11seup2aYQRs1WIghtyLDZMpVK1qSmdJ+9xzXUEfNLj8Ndn0o22S1Cw==,demo-test-2026-09,"{""filename"":""note_evid-0258.txt"",""gps_lat"":-33.3139,""gps_lon"":25.4733,""id"":""EVID-0258"",""parent_id"":""INSP-0058"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T14:00:00Z"",""uploader_id"":""USER-0018""}"
LGR-0259,evidence,EVID-0259,create,2026-06-08T17:00:00Z,USER-0019,,191f9560d7a2514a56c55d8cce4d758d10f6a5fd4e143b4186ccbfb09241a4c3,70uJy/MzNhe8QojShRHw6bfVz9TBGyJjwfdLE/VnA3pEG9Q1TXkZfQ0uIWcm+lDCoUJhjWwpzUOlguq1c5iDCg==,demo-test-2026-09,"{""filename"":""note_evid-0259.txt"",""gps_lat"":-33.3016,""gps_lon"":25.4844,""id"":""EVID-0259"",""parent_id"":""INSP-0059"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T17:00:00Z"",""uploader_id"":""USER-0019""}"
LGR-0260,evidence,EVID-0260,create,2026-07-21T09:00:00Z,USER-0020,,4606839a7c07bc4e950ca5cd27b2b09e87a715f724c8a9828f88ad33f0532e2c,IiQRkx+wI7F2k+0T4mn3j77eHDXH2DmK0z5Z+kFzmrMX8UvJZ24clVkhybEXKjUILobiUZwJHwGuiwl2+1/TCA==,demo-test-2026-09,"{""filename"":""note_evid-0260.txt"",""gps_lat"":-33.2893,""gps_lon"":25.5399,""id"":""EVID-0260"",""parent_id"":""INC-0020"",""parent_type"":""incident"",""timestamp"":""2026-07-21T09:00:00Z"",""uploader_id"":""USER-0020""}"
LGR-0261,evidence,EVID-0261,create,2026-06-08T23:00:00Z,USER-0001,,c52276b1528441f68e3cca5a2b1e6d86b5d73196f2f6fd42fc1c8b03de7509c8,HpVgl/k8+hfeTNt3FdqikwNJZljL07wtPyg+CJXsOQXzLCh7zqErKBlQvONqYOg5AUzZOagaphVFBxOC5/r1DQ==,demo-test-2026-09,"{""filename"":""note_evid-0261.txt"",""gps_lat"":-33.4,""gps_lon"":25.4955,""id"":""EVID-0261"",""parent_id"":""INSP-0061"",""parent_type"":""inspection"",""timestamp"":""2026-06-08T23:00:00Z"",""uploader_id"":""USER-0001""}"
LGR-0262,evidence,EVID-0262,create,2026-06-09T02:00:00Z,USER-0002,,fb6e1a133ac497174ae3589c5704ec268e54f390f8acaac69263685886242c19,NzAYUY3uFWIWfW+9a4FunKMIoIKqBO8OUKBKjlncfMuVyDPh7cBaG+E8Xkj8HMsSW5+vulRtP97mQUeeaBPRAg==,demo-test-2026-09,"{""filename"":""note_evid-0262.txt"",""gps_lat"":-33.3877,""gps_lon"":25.4955,""id"":""EVID-0262"",""parent_id"":""INSP-0062"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T02:00:00Z"",""uploader_id"":""USER-0002""}"
LGR-0263,evidence,EVID-0263,create,2026-06-09T05:00:00Z,USER-0003,,df08a0853bc139d452ca16e63cd939f1ee529931274bb73a1daf0955b21d70aa,5mDcGL61bhpgzwB1rbn3BCouKnYPVYdngZLkdkZshnSUPGES0Vd1zcS3Ezkhtb8RWmz0tC3OwOfKMhJqGD3cCg==,demo-test-2026-09,"{""filename"":""note_evid-0263.txt"",""gps_lat"":-33.3754,""gps_lon"":25.5066,""id"":""EVID-0263"",""parent_id"":""INSP-0063"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T05:00:00Z"",""uploader_id"":""USER-0003""}"
LGR-0264,evidence,EVID-0264,create,2026-06-09T08:00:00Z,USER-0004,,aaf1cdf8d523438c0d47409dadab0e883b0a7ed08339546744668ccd6c89a7e0,O+nRpYTz4fCh9SyoprkuZFtQgA2nyH5GCYOyKh/hgDJrBT1BzprRLWvf3BC0OFUlxDVGgdYrwyB22dfE1bp2Aw==,demo-test-2026-09,"{""filename"":""note_evid-0264.txt"",""gps_lat"":-33.3631,""gps_lon"":25.5066,""id"":""EVID-0264"",""parent_id"":""INSP-0064"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T08:00:00Z"",""uploader_id"":""USER-0004""}"
LGR-0265,evidence,EVID-0265,create,2026-07-26T09:00:00Z,USER-0005,,2f6464596fd8fd7c2287a90bff4e4ff647dbfc32490afd269f25c2b400206721,t3sCUgEa/zN5e5cT2YeviB+K3a5JDcK6mJHXNFd3UP630KdCAPwtUzadBZ4IQ4u7F55+NNRqxdq0Ky5Syn7JDQ==,demo-test-2026-09,"{""filename"":""note_evid-0265.txt"",""gps_lat"":-33.3508,""gps_lon"":25.4622,""id"":""EVID-0265"",""parent_id"":""INC-0025"",""parent_type"":""incident"",""timestamp"":""2026-07-26T09:00:00Z"",""uploader_id"":""USER-0005""}"
LGR-0266,evidence,EVID-0266,create,2026-06-09T14:00:00Z,USER-0006,,2d5cacc7a780dcd9fbf430a6291fdd23cea068ca35bc19aa04bc4a398ab60b16,nCj8KvS67M9VVkaj/PPL06FzyGxarnhq4Ai0/koM49fPmhY0Gdexie55KNxeMfv1TaGpL1pJDZlwpqFGRR4zCQ==,demo-test-2026-09,"{""filename"":""note_evid-0266.txt"",""gps_lat"":-33.3385,""gps_lon"":25.5177,""id"":""EVID-0266"",""parent_id"":""INSP-0066"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T14:00:00Z"",""uploader_id"":""USER-0006""}"
LGR-0267,evidence,EVID-0267,create,2026-06-09T17:00:00Z,USER-0007,,33130ca7eec689562faa738171dd160e490c9c181a1f67f1e3a30f673a751a30,w0OKSyEkeLJxEhIS/BWpsA0ow+z3YTxAPoj0R2UHGFOYrz2YSlQ/k/T0b9OWlbQ3jhN4Mk/MaqlIux6YgW87BQ==,demo-test-2026-09,"{""filename"":""note_evid-0267.txt"",""gps_lat"":-33.3262,""gps_lon"":25.5288,""id"":""EVID-0267"",""parent_id"":""INSP-0067"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T17:00:00Z"",""uploader_id"":""USER-0007""}"
LGR-0268,evidence,EVID-0268,create,2026-06-09T20:00:00Z,USER-0008,,d0f2f662b4e71216c4e8a226503cf1067dbf992882777fb718c6f37a190a9d04,tah/kMud1K1ETmL9bepyKY51nNRPNAfZGBklcGZoIpseTOsjnw3yR5qont2LNU3hALYbMxt5M1aKwJoaOcXsAg==,demo-test-2026-09,"{""filename"":""note_evid-0268.txt"",""gps_lat"":-33.3139,""gps_lon"":25.5288,""id"":""EVID-0268"",""parent_id"":""INSP-0068"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T20:00:00Z"",""uploader_id"":""USER-0008""}"
LGR-0269,evidence,EVID-0269,create,2026-06-09T23:00:00Z,USER-0009,,9cbc6215211dda44104709c8639329c1f5020ab4b1eb600006a56e937bca94c0,znoqLguw+w3jMb+K9Ugg2bXyQwsO66NWYNrgiokGB2d+75j5NUPqmOxqUkKV7aTS+/s+0vX1jMQNonrUK+PXAg==,demo-test-2026-09,"{""filename"":""note_evid-0269.txt"",""gps_lat"":-33.3016,""gps_lon"":25.5399,""id"":""EVID-0269"",""parent_id"":""INSP-0069"",""parent_type"":""inspection"",""timestamp"":""2026-06-09T23:00:00Z"",""uploader_id"":""USER-0009""}"
LGR-0270,evidence,EVID-0270,create,2026-07-31T09:00:00Z,USER-0010,,c30e6d0354f64daa58a92f890a421f09ee5bbdaaf0756c48885cbad0143a0e41,H5cWj/pefXWjHcBJE5flL38K7NLum2Oq47UZF7YQVGrRqxxtvIorwXaKS1vlke4B1sUCQeHfKQujk+i3Es3VCQ==,demo-test-2026-09,"{""filename"":""note_evid-0270.txt"",""gps_lat"":-33.2893,""gps_lon"":25.4844,""id"":""EVID-0270"",""parent_id"":""INC-0030"",""parent_type"":""incident"",""timestamp"":""2026-07-31T09:00:00Z"",""uploader_id"":""USER-0010""}"
