evidence_id,org_id,parent_type,parent_id,filename,checksum,gps_lat,gps_lon,timestamp,uploader_id,classification,has_local_image
EVID-0243,ORG-0003,inspection,INSP-0043,note_evid-0243.txt,b4ef95d3918e6ffe44689097c7ce0c8a1ea59207fdd18f34e0e7dd68c2d0f932,-33.3754,25.4511,2026-06-06T17:00:00Z,USER-0003,note,N
EVID-0244,ORG-0004,inspection,INSP-0044,note_evid-0244.txt,d40f9d05ff0cf426e70f584cddcb9425b38002a5a21e132b2a78263e3a1ea9fd,-33.3631,25.4511,2026-06-06T20:00:00Z,USER-0004,note,N
EVID-0245,ORG-0005,incident,INC-0005,note_evid-0245.txt,ad85952f1dd4e4a7d8d2406819a2a462cf68510c13df387161f98b4b424864a5,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0246,ORG-0001,inspection,INSP-0046,note_evid-0246.txt,48b33364b275cc1f6010387ca5a7f331c93b5d0268ddef75bfee54af8c0aedd0,-33.3385,25.4622,2026-06-07T02:00:00Z,USER-0006,note,N
EVID-0247,ORG-0002,inspection,INSP-0047,note_evid-0247.txt,b5a64650d0fa4e7dfeb9790a854adf789d4609f6fe8e97c79d959ad88a1d0505,-33.3262,25.4733,2026-06-07T05:00:00Z,USER-0007,note,N
EVID-0248,ORG-0003,inspection,INSP-0048,note_evid-0248.txt,28dfad34484b4c4453b58f701531fe949702a31020953304827d63a9df5ecb88,-33.3139,25.4733,2026-06-07T08:00:00Z,USER-0008,note,N
EVID-0249,ORG-0004,inspection,INSP-0049,note_evid-0249.txt,4c574d59e543a7b054fcbece82cd335752da3fe053489c290737b31fad5b7fe4,-33.3016,25.4844,2026-06-07T11:00:00Z,USER-0009,note,N
EVID-0250,ORG-0005,incident,INC-0010,note_evid-0250.txt,da377510a70d76cba4ebf26b59b9f71a4c24c302e9a54c67231d9911007b9b4c,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
EVID-0251,ORG-0001,inspection,INSP-0051,note_evid-0251.txt,e1373a15ae431dad42f9ba6eca4073edcf16dc690c1661a46b17cb14c26de21c,-33.4000,25.4400,2026-06-07T17:00:00Z,USER-0011,note,N
EVID-0252,ORG-0002,inspection,INSP-0052,note_evid-0252.txt,5124577c708df7ae448b103e784c1b3963417ed80872f33ff744f3289f5a7a56,-33.3877,25.4400,2026-06-07T20:00:00Z,USER-0012,note,N
EVID-0253,ORG-0003,inspection,INSP-0053,note_evid-0253.txt,5264dc20b27aba3dacf91528276a6602d6d1ceb8d5acc67eef975f1069a553c2,-33.3754,25.4511,2026-06-07T23:00:00Z,USER-0013,note,N
EVID-0254,ORG-0004,inspection,INSP-0054,note_evid-0254.txt,834aa9ab9c11159087f26067c4a7a71ae5fb5335992364c1a2a361b551ffc7f3,-33.3631,25.4511,2026-06-08T02:00:00Z,USER-0014,note,N
EVID-0255,ORG-0005,incident,INC-0015,note_evid-0255.txt,7a1f75e934725f08e4cee2da4289f49feae21114f38a90c6ce859c4a32477e68,-33.3508,25.5177,2026-07-16T09:00:00Z,USER-0015,note,N
EVID-0256,ORG-0001,inspection,INSP-0056,note_evid-0256.txt,2f8972c436131b456d424775e1e88cd1a1d908fce1334e8c5024b66723890c7b,-33.3385,25.4622,2026-06-08T08:00:00Z,USER-0016,note,N
EVID-0257,ORG-0002,inspection,INSP-0057,note_evid-0257.txt,c7735ff95932c5edb339caf08939ac4fbe2d502fa4239bb408794a833525377a,-33.3262,25.4733,2026-06-08T11:00:00Z,USER-0017,note,N
EVID-0258,ORG-0003,inspection,INSP-0058,note_evid-0258.txt,1ba7b608d7a63c2af1ab64b1e9340fb68476df1ef956f82df87ef47861e84a1f,-33.3139,25.4733,2026-06-08T14:00:00Z,USER-0018,note,N
EVID-0259,ORG-0004,inspection,INSP-0059,note_evid-0259.txt,69bff79f6843c112f86c7a46d0d463d206d8c3eb1110b707bad549f68bc3925f,-33.3016,25.4844,2026-06-08T17:00:00Z,USER-0019,note,N
EVID-0260,ORG-0005,incident,INC-0020,note_evid-0260.txt,e5f1a6cb334adf034d351b25415892ba63351393b1660b2201965b806d2f05fd,-33.2893,25.5399,2026-07-21T09:00:00Z,USER-0020,note,N
EVID-0261,ORG-0001,inspection,INSP-0061,note_evid-0261.txt,c988a853856db3e3eb8a9135fbc24ada0143e2747b6bf648872e9dd3c1b576a0,-33.4000,25.4955,2026-06-08T23:00:00Z,USER-0001,note,N
EVID-0262,ORG-0002,inspection,INSP-0062,note_evid-0262.txt,2c19be8a5e0e217c8c39e12ca9c145fb98bfeb385bca51c384e32be179399a6c,-33.3877,25.4955,2026-06-09T02:00:00Z,USER-0002,note,N
EVID-0263,ORG-0003,inspection,INSP-0063,note_evid-0263.txt,12b7b937804646e33e329bd38ac2c14df0e8ca68619bf6b5813a765cf2a81756,-33.3754,25.5066,2026-06-09T05:00:00Z,USER-0003,note,N
EVID-0264,ORG-0004,inspection,INSP-0064,note_evid-0264.txt,58d249794598b2b758221d8ab660c850ce3d5d09ff3f34525d3e4a2b81fb9382,-33.3631,25.5066,2026-06-09T08:00:00Z,USER-0004,note,N
EVID-0265,ORG-0005,incident,INC-0025,note_evid-0265.txt,96d35b4df6138abf4534fcb7108d915218856b5d30e237006002d6046fb47a55,-33.3508,25.4622,2026-07-26T09:00:00Z,USER-0005,note,N
EVID-0266,ORG-0001,inspection,INSP-0066,note_evid-0266.txt,d89651c02eda9d73acdb4fee2213aff92303b788f6ff94d9c9d937f960129ac4,-33.3385,25.5177,2026-06-09T14:00:00Z,USER-0006,note,N
EVID-0267,ORG-0002,inspection,INSP-0067,note_evid-0267.txt,31de6a22950afea789b1410f4c8d9097acdfa0eab6ac6bb37c7000e297998619,-33.3262,25.5288,2026-06-09T17:00:00Z,USER-0007,note,N
EVID-0268,ORG-0003,inspection,INSP-0068,note_evid-0268.txt,df3ae7b5ef35f870c313422f4ed566868a21aee6a52e9fcf8c0316462f58d261,-33.3139,25.5288,2026-06-09T20:00:00Z,USER-0008,note,N
EVID-0269,ORG-0004,inspection,INSP-0069,note_evid-0269.txt,b98c069da86e531b7c0c4d2a77753cf10eaf8addc5f56d988c84fbe12cf28be9,-33.3016,25.5399,2026-06-09T23:00:00Z,USER-0009,note,N
EVID-0270,ORG-0005,incident,INC-0030,note_evid-0270.txt,58fe31105f07500bd879bdd8dc21181ba160fefc988a4f0fcf93f2aa9199f63e,-33.2893,25.4844,2026-07-31T09:00:00Z,USER-0010,note,N
EVID-0271,ORG-0001,inspection,INSP-0071,note_evid-0271.txt,62f36c98dec6956759de678f6f3485fd3ca9c90998202cc5657a83d580227768,-33.4000,25.4400,2026-06-10T05:00:00Z,USER-0011,note,N
EVID-0272,ORG-0002,inspection,INSP-0072,note_evid-0272.txt,9d07f2c42ba3eb3ca1cb895fe1cb363136076c6d65705c734872ad8f7ce05f11,-33.3877,25.4400,2026-06-10T08:00:00Z,USER-0012,note,N
EVID-0273,ORG-0003,inspection,INSP-0073,note_evid-0273.txt,cf71185d1ebf2ef807dbe77918495afad1631d18972ef1b6e537a4c586e521b4,-33.3754,25.4511,2026-06-10T11:00:00Z,USER-0013,note,N
EVID-0274,ORG-0004,inspection,INSP-0074,note_evid-0274.txt,a5485d5a9df486b0a0103555394eda3e5c5ce76aba9ef0bb6254997f18a4988a,-33.3631,25.4511,2026-06-10T14:00:00Z,USER-0014,note,N
EVID-0275,ORG-0005,incident,INC-0005,note_evid-0275.txt,aa47d392add52539f7165fdd9692381cdbdd33d9aaa00bd8c38f94a953c05d27,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0276,ORG-0001,inspection,INSP-0076,note_evid-0276.txt,c998a7af7e314508939bad033ea8b152ee28aa99ec80a8a06a3f5da0f8c474e4,-33.3385,25.4622,2026-06-10T20:00:00Z,USER-0016,note,N
EVID-0277,ORG-0002,inspection,INSP-0077,note_evid-0277.txt,93dae0532653f92ab584644bf573cbf26f446993471d9ebdd771cea315936b38,-33.3262,25.4733,2026-06-10T23:00:00Z,USER-0017,note,N
EVID-0278,ORG-0003,inspection,INSP-0078,note_evid-0278.txt,b2cf29ef35cba7fdb65b95d59a7f391d59449297edb03b47683b846f9a98bb5a,-33.3139,25.4733,2026-06-11T02:00:00Z,USER-0018,note,N
EVID-0279,ORG-0004,inspection,INSP-0079,note_evid-0279.txt,a42ca243167c1eb59001d0042894d1fe24d4c914111edef76f6ddac0b873e2b4,-33.3016,25.4844,2026-06-11T05:00:00Z,USER-0019,note,N
EVID-0280,ORG-0005,incident,INC-0010,note_evid-0280.txt,b554ff3ea69f0edddfaa50817c59b797ddea66ca70cb2a3377f4a285b604f67f,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
EVID-0281,ORG-0001,inspection,INSP-0081,note_evid-0281.txt,311dc2828827224ebd26e5d40be4c86b8e2dd32eb7acbb9626ccf796576c838e,-33.4000,25.4955,2026-06-11T11:00:00Z,USER-0001,note,N
EVID-0282,ORG-0002,inspection,INSP-0082,note_evid-0282.txt,9e96261d7beba91f4b16a332dafc8ccf9214151c91d1fd844d0b02f87fc21764,-33.3877,25.4955,2026-06-11T14:00:00Z,USER-0002,note,N
EVID-0283,ORG-0003,inspection,INSP-0083,note_evid-0283.txt,223926c881f0a80204e0889522dddb98401c9974352f6c48b9c6c968250a8976,-33.3754,25.5066,2026-06-11T17:00:00Z,USER-0003,note,N
EVID-0284,ORG-0004,inspection,INSP-0084,note_evid-0284.txt,df93c0ab7b56546ea5eccdcabfd8d980f18e84ab216b2bbc5ad65c3180052c86,-33.3631,25.5066,2026-06-11T20:00:00Z,USER-0004,note,N
EVID-0285,ORG-0005,incident,INC-0015,note_evid-0285.txt,8fa405871536364a6413263195a5d2e3eafed856d533ec5ff410c032e3d22a37,-33.3508,25.5177,2026-07-16T09:00:00Z,USER-0015,note,N
EVID-0286,ORG-0001,inspection,INSP-0086,note_evid-0286.txt,a783c8e512bc210fcc9f9ef03792c9b8ef891202043dadf11648bbe82e72973c,-33.3385,25.5177,2026-06-12T02:00:00Z,USER-0006,note,N
EVID-0287,ORG-0002,inspection,INSP-0087,note_evid-0287.txt,4bb0fa5449f6b1d569e7bc2316fdd3fcf89100706f2a061ede3cb6303919aab4,-33.3262,25.5288,2026-06-12T05:00:00Z,USER-0007,note,N
EVID-0288,ORG-0003,inspection,INSP-0088,note_evid-0288.txt,72ef2fa7f84325eeea4aa50721d5401e3690d360281a44bb6db21efa0b016e1d,-33.3139,25.5288,2026-06-12T08:00:00Z,USER-0008,note,N
EVID-0289,ORG-0004,inspection,INSP-0089,note_evid-0289.txt,7d0c96863d1129d59bad1a1b6726bab645a430138b2fe282c2bd7d4b11a9a297,-33.3016,25.5399,2026-06-12T11:00:00Z,USER-0009,note,N
EVID-0290,ORG-0005,incident,INC-0020,note_evid-0290.txt,8e5be6777b0a3a815dc473cd1e74ad852b926ed981999e3185c0628fd588b38d,-33.2893,25.5399,2026-07-21T09:00:00Z,USER-0020,note,N
EVID-0291,ORG-0001,inspection,INSP-0091,note_evid-0291.txt,5cc80b272055f51fedb697625cd355a6a19b0325fa28ec955cd914e9e31cec2e,-33.4000,25.4400,2026-06-12T17:00:00Z,USER-0011,note,N
EVID-0292,ORG-0002,inspection,INSP-0092,note_evid-0292.txt,f4a86d20bf9fbb9359e215785bad60c92dde70a01d741bae9813935e2d6b68f8,-33.3877,25.4400,2026-06-12T20:00:00Z,USER-0012,note,N
EVID-0293,ORG-0003,inspection,INSP-0093,note_evid-0293.txt,657803a41cfd1a36f86e3280ffc50d0f36c021c87f34fac98386020e0de32809,-33.3754,25.4511,2026-06-12T23:00:00Z,USER-0013,note,N
EVID-0294,ORG-0004,inspection,INSP-0094,note_evid-0294.txt,701fac67e5cf0b0a4b3356030aee22dc691be23de909dadc652fd8282baeb55d,-33.3631,25.4511,2026-06-13T02:00:00Z,USER-0014,note,N
EVID-0295,ORG-0005,incident,INC-0025,note_evid-0295.txt,31c3e48306d98ce5e30af4341ffadffedf2d33a51f15dc5c3f58c662bce99bd6,-33.3508,25.4622,2026-07-26T09:00:00Z,USER-0005,note,N
EVID-0296,ORG-0001,inspection,INSP-0096,note_evid-0296.txt,317f52a9d8cc0ea6e752ebad1d0bd04a34485bae955762e69db2d7e7663411da,-33.3385,25.4622,2026-06-13T08:00:00Z,USER-0016,note,N
EVID-0297,ORG-0002,inspection,INSP-0097,note_evid-0297.txt,d7d8f3c2f94c0c71327a788a050db5ffaec7a6245c8cf2dfe2c3ebf4876268bf,-33.3262,25.4733,2026-06-13T11:00:00Z,USER-0017,note,N
EVID-0298,ORG-0003,inspection,INSP-0098,note_evid-0298.txt,f4c5ef990dd01dc4e8ac9a81537ddb6620b9011adea99b3983fcfbc014f7e756,-33.3139,25.4733,2026-06-13T14:00:00Z,USER-0018,note,N
EVID-0299,ORG-0004,inspection,INSP-0099,note_evid-0299.txt,09860be4978cfe0c8df19ba466d55f8e141b9a7e5c8e8381c82c6aae35129572,-33.3016,25.4844,2026-06-13T17:00:00Z,USER-0019,note,N
EVID-0300,ORG-0005,incident,INC-0030,note_evid-0300.txt,40ec93009c65378df1f27f8eb9877a1522b73ea4c2b408f90d6218bc009e6921,-33.2893,25.4844,2026-07-31T09:00:00Z,USER-0010,note,N
EVID-0301,ORG-0001,inspection,INSP-0101,note_evid-0301.txt,548a43b2f5e6f1e6bd21697dc77edc9c0dff6f7835b39c622868997f6cf03919,-33.4000,25.4400,2026-06-13T23:00:00Z,USER-0001,note,N
EVID-0302,ORG-0002,inspection,INSP-0102,note_evid-0302.txt,5c540fa1c7ba2706418ff7e47cb2f847e3c1d52e26504f4eb087168801e73b91,-33.3877,25.4400,2026-06-14T02:00:00Z,USER-0002,note,N
EVID-0303,ORG-0003,inspection,INSP-0103,note_evid-0303.txt,f2611c69c63e1fa1aeadb9ad2407da47ba33186be2fdf4a3660ec05244f49425,-33.3754,25.4511,2026-06-14T05:00:00Z,USER-0003,note,N
EVID-0304,ORG-0004,inspection,INSP-0104,note_evid-0304.txt,4b6f955092c065e67b02fe5883e5f5160977577942bc20515eed4853f25311fa,-33.3631,25.4511,2026-06-14T08:00:00Z,USER-0004,note,N
EVID-0305,ORG-0005,incident,INC-0005,note_evid-0305.txt,1eab5c0d0e7bc336a2bfe399516915ac081ca8a80c36d893052fddf723519ba8,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0306,ORG-0001,inspection,INSP-0106,note_evid-0306.txt,4c8becd296a085d98f4949f19f4282edc656cf98a1e054e9fe3fa60af79774f1,-33.3385,25.4622,2026-06-14T14:00:00Z,USER-0006,note,N
EVID-0307,ORG-0002,inspection,INSP-0107,note_evid-0307.txt,7b36fd658c7616801db48b8f5bead79315ab7218706262cddcf5e062e83cbe97,-33.3262,25.4733,2026-06-14T17:00:00Z,USER-0007,note,N
EVID-0308,ORG-0003,inspection,INSP-0108,note_evid-0308.txt,a6f9fa058688921a65066d413e354e6aff9ecefcf7b688c26a09cc53fd161d9c,-33.3139,25.4733,2026-06-14T20:00:00Z,USER-0008,note,N
EVID-0309,ORG-0004,inspection,INSP-0109,note_evid-0309.txt,62916a76ceda6baf781991534eb95db6f7b6bf5fe4263a2992f05dddcc9fce29,-33.3016,25.4844,2026-06-14T23:00:00Z,USER-0009,note,N
EVID-0310,ORG-0005,incident,INC-0010,note_evid-0310.txt,cdb58ff570d8e050e7b4b1b2988db6d2f44286c1ba14f8401675b338e33d58e7,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
EVID-0311,ORG-0001,inspection,INSP-0111,note_evid-0311.txt,3b13ac5f6c08f3c68fe3c8e5d29850573131067e8328230c1cfc103b925ba072,-33.4000,25.4955,2026-06-15T05:00:00Z,USER-0011,note,N
EVID-0312,ORG-0002,inspection,INSP-0112,note_evid-0312.txt,3bda5006191a7008016f7ba758fbb5eac3fa4f45f5badb3fd8e1271d7f7a5523,-33.3877,25.4955,2026-06-15T08:00:00Z,USER-0012,note,N
EVID-0313,ORG-0003,inspection,INSP-0113,note_evid-0313.txt,45371d9215092c1b975d9aa0bdfb3dd4474c4552f0a223b3e4463aff40d77b9e,-33.3754,25.5066,2026-06-15T11:00:00Z,USER-0013,note,N
EVID-0314,ORG-0004,inspection,INSP-0114,note_evid-0314.txt,d0ec60925d62aab6f4be0772fa24fba9d509610a360489382f1fe8808169b08a,-33.3631,25.5066,2026-06-15T14:00:00Z,USER-0014,note,N
EVID-0315,ORG-0005,incident,INC-0015,note_evid-0315.txt,f34a87d3064aceeb45d0ca53ee03af9e9533aac79af408d5f3d493f1d57872ba,-33.3508,25.5177,2026-07-16T09:00:00Z,USER-0015,note,N
EVID-0316,ORG-0001,inspection,INSP-0116,note_evid-0316.txt,b1597b869806242accfe7fb57c90834f2780aff77e76bc93f740890cc833fb86,-33.3385,25.5177,2026-06-15T20:00:00Z,USER-0016,note,N
EVID-0317,ORG-0002,inspection,INSP-0117,note_evid-0317.txt,05632c02600eb88587eae243b6729377c3c64063873ae3919471bb10d9ae6cd5,-33.3262,25.5288,2026-06-15T23:00:00Z,USER-0017,note,N
EVID-0318,ORG-0003,inspection,INSP-0118,note_evid-0318.txt,4e92ac6366359249a92cdf3f5ef395a60722aba911663c486b01811b99ad8305,-33.3139,25.5288,2026-06-16T02:00:00Z,USER-0018,note,N
EVID-0319,ORG-0004,inspection,INSP-0119,note_evid-0319.txt,682d469a41bbc1ea6f47183d7390000a26c672df99191457f8e93ca2d9fd9f39,-33.3016,25.5399,2026-06-16T05:00:00Z,USER-0019,note,N
EVID-0320,ORG-0005,incident,INC-0020,note_evid-0320.txt,bd5e8806c32fb9f7f5e3fd5e692d8703b4ba44f95f496eeb7f5082571d73e6d0,-33.2893,25.5399,2026-07-21T09:00:00Z,USER-0020,note,N
EVID-0321,ORG-0001,inspection,INSP-0121,note_evid-0321.txt,441de0b214719af8ec317aab01ab9d2aad8e982fab006dccc8c4f5cc9f448e23,-33.4000,25.4400,2026-06-16T11:00:00Z,USER-0001,note,N
EVID-0322,ORG-0002,inspection,INSP-0122,note_evid-0322.txt,b0bfdafec4a3ee8da35db02ab1ad6a11c7c1f5da18e0c60215a2de4ef80d966f,-33.3877,25.4400,2026-06-16T14:00:00Z,USER-0002,note,N
EVID-0323,ORG-0003,inspection,INSP-0123,note_evid-0323.txt,5a3f70b2322ba3877d6077932aa37b4b748c50aa8e4a0452a79d0e584073cbbe,-33.3754,25.4511,2026-06-16T17:00:00Z,USER-0003,note,N
EVID-0324,ORG-0004,inspection,INSP-0124,note_evid-0324.txt,996fa5a5fe6c729a6b123fa156916cce39087da9a9eea93c492c9b98c6111b87,-33.3631,25.4511,2026-06-16T20:00:00Z,USER-0004,note,N
EVID-0325,ORG-0005,incident,INC-0025,note_evid-0325.txt,e7104c4e0d396f5e14c005b3bd140a1445e705ffe99e4c7412fce5b1a38bf738,-33.3508,25.4622,2026-07-26T09:00:00Z,USER-0005,note,N
EVID-0326,ORG-0001,inspection,INSP-0126,note_evid-0326.txt,73e27dd4237579f5ea0d130305204672a98b642d52ba118fd6fbdaa38cf91fe0,-33.3385,25.4622,2026-06-17T02:00:00Z,USER-0006,note,N
EVID-0327,ORG-0002,inspection,INSP-0127,note_evid-0327.txt,231b2a99b5ab45044ec2b63325cc042673ba80133121506db653558a2c2e481a,-33.3262,25.4733,2026-06-17T05:00:00Z,USER-0007,note,N
EVID-0328,ORG-0003,inspection,INSP-0128,note_evid-0328.txt,cbbeee84b8a0ed205fa525dcb2641cd1c0508c6a6d003c3629354e3c75853fc1,-33.3139,25.4733,2026-06-17T08:00:00Z,USER-0008,note,N
EVID-0329,ORG-0004,inspection,INSP-0129,note_evid-0329.txt,9b7776154500a3f1f5c5a37e23eccb7eb70a184a194015dff7708d1f067ef784,-33.3016,25.4844,2026-06-17T11:00:00Z,USER-0009,note,N
EVID-0330,ORG-0005,incident,INC-0030,note_evid-0330.txt,9329be98c2292d764f3f1e070757534e83137f8322b2ae6d1841282d74dcc841,-33.2893,25.4844,2026-07-31T09:00:00Z,USER-0010,note,N
EVID-0331,ORG-0001,inspection,INSP-0131,note_evid-0331.txt,5cfeb8bf11741d5ca5fe5be2a28f8a74f6a7a0ebeb2ba22dd65b3b609a6120ae,-33.4000,25.4955,2026-06-17T17:00:00Z,USER-0011,note,N
EVID-0332,ORG-0002,inspection,INSP-0132,note_evid-0332.txt,7a76d97d3956a352ebdc65e4b080c6d7f1ac03796835f43fb6d3321b74f69b69,-33.3877,25.4955,2026-06-17T20:00:00Z,USER-0012,note,N
EVID-0333,ORG-0003,inspection,INSP-0133,note_evid-0333.txt,9245124aa2e39845f3289aa0a9ac4dc86f4d97fc62d80e809254169c5168d613,-33.3754,25.5066,2026-06-17T23:00:00Z,USER-0013,note,N
EVID-0334,ORG-0004,inspection,INSP-0134,note_evid-0334.txt,1cff843d707ee0dbfec8500f77eb77a5834e8f04e9f51b4368c7be9c2a21f94e,-33.3631,25.5066,2026-06-18T02:00:00Z,USER-0014,note,N
EVID-0335,ORG-0005,incident,INC-0005,note_evid-0335.txt,b03eee6701dd91be9fbd11887b980e702d54e3a02c189fd80d85ee9443a42b5c,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0336,ORG-0001,inspection,INSP-0136,note_evid-0336.txt,421d34ae4209a53578704b6cc8c5760045d8a4b6a5df81dda4f88633ac45f150,-33.3385,25.5177,2026-06-18T08:00:00Z,USER-0016,note,N
EVID-0337,ORG-0002,inspection,INSP-0137,note_evid-0337.txt,d0a1ff9e314d4c73306f6153ed14529b56ca3f3ca6fadbf1b01a57ed9fabd6b3,-33.3262,25.5288,2026-06-18T11:00:00Z,USER-0017,note,N
EVID-0338,ORG-0003,inspection,INSP-0138,note_evid-0338.txt,7d57caaf48e52762c017b99b63a04e43784f65d4747215cb6a89fd8235f3cfe0,-33.3139,25.5288,2026-06-18T14:00:00Z,USER-0018,note,N
EVID-0339,ORG-0004,inspection,INSP-0139,note_evid-0339.txt,4490e6dc721ced9c1c0e1f63323411670f2bb7257f9a221b1bf0c7b1559ab1f7,-33.3016,25.5399,2026-06-18T17:00:00Z,USER-0019,note,N
EVID-0340,ORG-0005,incident,INC-0010,note_evid-0340.txt,6738bb01918412758d5e12e2911bce5cad26ae119afa2fae0b08b5db525fce3e,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
EVID-0341,ORG-0001,inspection,INSP-0141,note_evid-0341.txt,9fce68b88eb9c0df98f77a8e032cd73dcc6bac4bf556c09f69e48c17609a3bc0,-33.4000,25.4400,2026-06-18T23:00:00Z,USER-0001,note,N
EVID-0342,ORG-0002,inspection,INSP-0142,note_evid-0342.txt,4ff520d67b531e1901fb41d1f9a12e95cc0624af016d7625c2f88255ff7ec403,-33.3877,25.4400,2026-06-19T02:00:00Z,USER-0002,note,N
EVID-0343,ORG-0003,inspection,INSP-0143,note_evid-0343.txt,c076bff66e5f48367804b2c78ac559e6a5cd9d0fa8efcbde060d7b4be0ae02e2,-33.3754,25.4511,2026-06-19T05:00:00Z,USER-0003,note,N
EVID-0344,ORG-0004,inspection,INSP-0144,note_evid-0344.txt,d6f77ae864f608ce471e9900199aa8a9441a4048ece125bd812cae3f1000292a,-33.3631,25.4511,2026-06-19T08:00:00Z,USER-0004,note,N
EVID-0345,ORG-0005,incident,INC-0015,note_evid-0345.txt,5c74cc8b8d81692e21b323dfafc11a8d15924b41cbc5bf01832e9554a397978f,-33.3508,25.5177,2026-07-16T09:00:00Z,USER-0015,note,N
EVID-0346,ORG-0001,inspection,INSP-0146,note_evid-0346.txt,0f52098c86b856b3316d947a82ef0c476b2db45a9244bf151eacf2cb2ca1f899,-33.3385,25.4622,2026-06-19T14:00:00Z,USER-0006,note,N
EVID-0347,ORG-0002,inspection,INSP-0147,note_evid-0347.txt,8623d7687e960307fcba75891e1a2c934047ea14ed8a64694da15e5b7fcdd345,-33.3262,25.4733,2026-06-19T17:00:00Z,USER-0007,note,N
EVID-0348,ORG-0003,inspection,INSP-0148,note_evid-0348.txt,704dec08a5393526dd4076ff4d068e4feafe2bc3f4e886fe1a91de95b2003559,-33.3139,25.4733,2026-06-19T20:00:00Z,USER-0008,note,N
EVID-0349,ORG-0004,inspection,INSP-0149,note_evid-0349.txt,7e9df1891595a489c9f24e23013f701115c3bfe1e29341b81537d78c04e35a4b,-33.3016,25.4844,2026-06-19T23:00:00Z,USER-0009,note,N
EVID-0350,ORG-0005,incident,INC-0020,note_evid-0350.txt,25c9af0d8cd3b36cd748e2d74dbb29c01a1b258e6920e34745ae61771dc9c149,-33.2893,25.5399,2026-07-21T09:00:00Z,USER-0020,note,N
EVID-0351,ORG-0001,inspection,INSP-0151,note_evid-0351.txt,d7a3857f5e623957c24bc675b0fbed261691d9e870530192235f31ccff667687,-33.4000,25.4400,2026-06-20T05:00:00Z,USER-0011,note,N
EVID-0352,ORG-0002,inspection,INSP-0152,note_evid-0352.txt,c3482035ff5a3de0c881cb6127979c53283c9e270a4fd1031b1bdc1127519df9,-33.3877,25.4400,2026-06-20T08:00:00Z,USER-0012,note,N
EVID-0353,ORG-0003,inspection,INSP-0153,note_evid-0353.txt,99bcbb2ed1d2d554f4ab229984f94de52c2be0196218cb82ba6ba3ef97237be6,-33.3754,25.4511,2026-06-20T11:00:00Z,USER-0013,note,N
EVID-0354,ORG-0004,inspection,INSP-0154,note_evid-0354.txt,9baf35a27f6835c4f7bf4f3d682a815e688b7a5c9ae49d06a88e434543967314,-33.3631,25.4511,2026-06-20T14:00:00Z,USER-0014,note,N
EVID-0355,ORG-0005,incident,INC-0025,note_evid-0355.txt,d5f0eddc464081ebb5375cafc90a3ced99d81c57b6223a254435c894d32de819,-33.3508,25.4622,2026-07-26T09:00:00Z,USER-0005,note,N
EVID-0356,ORG-0001,inspection,INSP-0156,note_evid-0356.txt,c7edd102f2a536f9ec1584e3a22efe61ce5637561f9c5cef2806b9761b6c6d7a,-33.3385,25.4622,2026-06-20T20:00:00Z,USER-0016,note,N
EVID-0357,ORG-0002,inspection,INSP-0157,note_evid-0357.txt,46c4eb57df94674779e7b55ff1e5a02d717b00b9b5e83fc74131df0b47b91720,-33.3262,25.4733,2026-06-20T23:00:00Z,USER-0017,note,N
EVID-0358,ORG-0003,inspection,INSP-0158,note_evid-0358.txt,3186b1e254d604a73cca4c4a98cc6c01d2b2f56d9f4e8556058e90dc904eb69a,-33.3139,25.4733,2026-06-21T02:00:00Z,USER-0018,note,N
EVID-0359,ORG-0004,inspection,INSP-0159,note_evid-0359.txt,9c093715bbc747070c7a73880e92d306c1c33c860046fadfc308fc688d56a933,-33.3016,25.4844,2026-06-21T05:00:00Z,USER-0019,note,N
EVID-0360,ORG-0005,incident,INC-0030,note_evid-0360.txt,b3fc17fc97e3fab4671e147f155708c51695380df831b02de3c92e3a9928d087,-33.2893,25.4844,2026-07-31T09:00:00Z,USER-0010,note,N
EVID-0361,ORG-0001,inspection,INSP-0161,note_evid-0361.txt,0230eb7085e62f7cc1f3425e535f0c9a7a727440256ed1011ef9d9f6c3d94015,-33.4000,25.4955,2026-06-21T11:00:00Z,USER-0001,note,N
EVID-0362,ORG-0002,inspection,INSP-0162,note_evid-0362.txt,c63201f08f542c3a662abf0abaff76c608c8a489f2e354e8b1f9cb4648874f60,-33.3877,25.4955,2026-06-21T14:00:00Z,USER-0002,note,N
EVID-0363,ORG-0003,inspection,INSP-0163,note_evid-0363.txt,01b09645442e1b4a077f32c6d020d8f579f2fe3bc786dbe1de883b0e0c09f603,-33.3754,25.5066,2026-06-21T17:00:00Z,USER-0003,note,N
