id,parent_type,parent_id,filename,file_type,gps_lat,gps_lon,timestamp,uploader_id,checksum,description
EVID-0226,incident,INC-326,mdantsane_open_channel.jpg,image,-33.024243,27.875754,2026-06-27T23:22:00Z,USER-CTR-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Close-up of defect
EVID-0227,incident,INC-327,psj_terrace_wall.jpg,image,-33.310754,26.530883,2026-07-10T22:01:00Z,USER-PUB-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Temporary works in place
EVID-0228,incident,INC-328,paterson_n10_marker.jpg,image,-31.590579,28.785188,2026-07-14T04:21:00Z,USER-CTR-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Close-up of defect
EVID-0229,incident,INC-329,stfrancis_causeway_scour.jpg,image,-31.520557,28.86692,2026-07-19T13:09:00Z,USER-PUB-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Safety barrier condition
EVID-0230,incident,INC-330,qonce_signal_mast.jpg,image,-34.027668,24.769733,2026-07-17T19:23:00Z,USER-CTR-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Temporary works in place
EVID-0231,work_order,WO-001,butterworth_screen.jpg,image,-33.960639,25.603149,2026-08-24T08:12:00Z,USER-ADMIN-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Upstream inlet
EVID-0232,work_order,WO-002,colchester_floodplain.jpg,image,-33.000795,25.70002,2026-08-07T08:22:00Z,USER-MGR-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Safety barrier condition
EVID-0233,work_order,WO-003,temp_repair_bags.jpg,image,-33.420422,25.447853,2026-07-30T08:04:00Z,USER-ADMIN-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Context photo of asset face
EVID-0234,work_order,WO-004,inspector_checklist_board.jpg,image,-33.804172,25.58949,2026-08-14T08:12:00Z,USER-MGR-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Safety barrier condition
EVID-0235,work_order,WO-005,night_works_lighting.jpg,image,-33.015046,27.905462,2026-08-31T08:10:00Z,USER-MGR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Temporary works in place
EVID-0236,work_order,WO-006,parapet_spall.jpg,image,-33.026041,27.874353,2026-08-27T08:09:00Z,USER-ADMIN-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Temporary works in place
EVID-0237,work_order,WO-007,catchpit_grate.jpg,image,-33.31062,26.530565,2026-08-10T08:21:00Z,USER-MGR-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Temporary works in place
EVID-0238,work_order,WO-008,gantry_bolt_corrosion.jpg,image,-31.588315,28.784564,2026-08-14T08:07:00Z,USER-ADMIN-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Close-up of defect
EVID-0239,work_order,WO-009,channel_vegetation.jpg,image,-31.520758,28.867477,2026-08-02T08:02:00Z,USER-ADMIN-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Safety barrier condition
EVID-0240,work_order,WO-010,evidence_wide_context.jpg,image,-34.02863,24.769767,2026-08-25T08:05:00Z,USER-MGR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Temporary works in place
EVID-0241,work_order,WO-011,culvert_block_20260801.jpg,image,-34.051739,24.921394,2026-07-16T08:10:00Z,USER-MGR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Downstream outlet
EVID-0242,work_order,WO-012,r72_bridge_west_deck.jpg,image,-33.544223,25.690071,2026-07-09T08:24:00Z,USER-ADMIN-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Context photo of asset face
EVID-0243,work_order,WO-013,washout_lane_closure.jpg,image,-32.957901,27.761587,2026-08-11T08:07:00Z,USER-MGR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Downstream outlet
EVID-0244,work_order,WO-014,swartkops_silt_cell.jpg,image,-32.999656,25.699434,2026-09-04T08:18:00Z,USER-MGR-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Temporary works in place
EVID-0245,work_order,WO-015,n2_gqeberha_shoulder.jpg,image,-31.627516,28.972376,2026-06-29T08:22:00Z,USER-MGR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Downstream outlet
EVID-0246,work_order,WO-016,sundays_river_joint.jpg,image,-33.440582,25.972029,2026-08-10T08:22:00Z,USER-MGR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Safety barrier condition
EVID-0247,work_order,WO-017,motherwell_inlet.jpg,image,-34.171165,24.830134,2026-08-18T08:05:00Z,USER-ADMIN-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Temporary works in place
EVID-0248,work_order,WO-018,buffalo_overpass_bearing.jpg,image,-32.880879,27.39194,2026-08-01T08:25:00Z,USER-ADMIN-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Close-up of defect
EVID-0249,work_order,WO-019,harbour_road_ponding.jpg,image,-32.329427,28.151559,2026-08-29T08:21:00Z,USER-ADMIN-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Context photo of asset face
EVID-0250,work_order,WO-020,makhanda_guardrail.jpg,image,-33.695767,25.819736,2026-08-15T08:10:00Z,USER-MGR-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Upstream inlet
EVID-0251,work_order,WO-021,mthatha_ring_debris.jpg,image,-33.959409,25.601795,2026-06-16T08:09:00Z,USER-MGR-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Safety barrier condition
EVID-0252,work_order,WO-022,qumbu_mitre_drain.jpg,image,-33.870894,25.611643,2026-08-23T08:16:00Z,USER-MGR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Context photo of asset face
EVID-0253,work_order,WO-023,humansdorp_crossing.jpg,image,-33.420321,25.448301,2026-08-04T08:20:00Z,USER-MGR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Context photo of asset face
EVID-0254,work_order,WO-024,jeffreys_sand_inlet.jpg,image,-33.804267,25.588367,2026-07-16T08:04:00Z,USER-MGR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Temporary works in place
EVID-0255,work_order,WO-025,addo_livestock_grid.jpg,image,-33.015684,27.904716,2026-08-18T08:02:00Z,USER-MGR-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Close-up of defect
EVID-0256,work_order,WO-026,mdantsane_open_channel.jpg,image,-33.02597,27.874681,2026-07-10T08:14:00Z,USER-ADMIN-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Safety barrier condition
EVID-0257,work_order,WO-027,psj_terrace_wall.jpg,image,-33.309257,26.532268,2026-07-24T08:05:00Z,USER-MGR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Downstream outlet
EVID-0258,work_order,WO-028,paterson_n10_marker.jpg,image,-31.58853,28.783433,2026-07-27T08:03:00Z,USER-ADMIN-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Upstream inlet
EVID-0259,work_order,WO-029,stfrancis_causeway_scour.jpg,image,-31.521202,28.869268,2026-07-29T08:11:00Z,USER-ADMIN-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Temporary works in place
EVID-0260,work_order,WO-030,qonce_signal_mast.jpg,image,-34.029461,24.770085,2026-07-26T08:07:00Z,USER-ADMIN-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Close-up of defect
EVID-0261,work_order,WO-031,butterworth_screen.jpg,image,-33.959917,25.60138,2026-09-04T08:25:00Z,USER-ADMIN-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Context photo of asset face
EVID-0262,work_order,WO-032,colchester_floodplain.jpg,image,-33.001089,25.699941,2026-08-16T08:14:00Z,USER-MGR-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Upstream inlet
EVID-0263,work_order,WO-033,temp_repair_bags.jpg,image,-33.42137,25.448046,2026-07-16T08:01:00Z,USER-MGR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Context photo of asset face
EVID-0264,work_order,WO-034,inspector_checklist_board.jpg,image,-33.804119,25.589654,2026-08-15T08:01:00Z,USER-MGR-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Downstream outlet
EVID-0265,work_order,WO-035,night_works_lighting.jpg,image,-33.014784,27.905274,2026-09-01T08:01:00Z,USER-MGR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Temporary works in place
EVID-0266,work_order,WO-036,parapet_spall.jpg,image,-33.02629,27.875961,2026-09-03T08:08:00Z,USER-ADMIN-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Temporary works in place
EVID-0267,work_order,WO-037,catchpit_grate.jpg,image,-33.309295,26.530649,2026-08-05T08:04:00Z,USER-MGR-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Upstream inlet
EVID-0268,work_order,WO-038,gantry_bolt_corrosion.jpg,image,-31.589392,28.783735,2026-08-20T08:03:00Z,USER-ADMIN-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Context photo of asset face
EVID-0269,work_order,WO-039,channel_vegetation.jpg,image,-31.521284,28.867598,2026-08-02T08:24:00Z,USER-MGR-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Safety barrier condition
EVID-0270,work_order,WO-040,evidence_wide_context.jpg,image,-34.028169,24.769811,2026-08-15T08:22:00Z,USER-MGR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Close-up of defect
EVID-0271,work_order,WO-041,culvert_block_20260801.jpg,image,-34.050977,24.922363,2026-07-16T08:12:00Z,USER-MGR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Close-up of defect
EVID-0272,work_order,WO-042,r72_bridge_west_deck.jpg,image,-33.546004,25.691277,2026-07-11T08:13:00Z,USER-MGR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Context photo of asset face
EVID-0273,work_order,WO-043,washout_lane_closure.jpg,image,-32.958752,27.760945,2026-08-27T08:05:00Z,USER-ADMIN-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Close-up of defect
EVID-0274,work_order,WO-044,swartkops_silt_cell.jpg,image,-32.999638,25.700315,2026-09-02T08:06:00Z,USER-MGR-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Context photo of asset face
EVID-0275,work_order,WO-045,n2_gqeberha_shoulder.jpg,image,-31.62852,28.971761,2026-06-25T08:02:00Z,USER-ADMIN-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Upstream inlet
EVID-0276,work_order,WO-046,sundays_river_joint.jpg,image,-33.439696,25.970614,2026-07-27T08:18:00Z,USER-MGR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Safety barrier condition
EVID-0277,work_order,WO-047,motherwell_inlet.jpg,image,-34.171483,24.832287,2026-08-07T08:22:00Z,USER-MGR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Context photo of asset face
EVID-0278,work_order,WO-048,buffalo_overpass_bearing.jpg,image,-32.879931,27.390047,2026-08-03T08:23:00Z,USER-MGR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Context photo of asset face
EVID-0279,work_order,WO-049,harbour_road_ponding.jpg,image,-32.3307,28.150313,2026-08-29T08:18:00Z,USER-MGR-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Downstream outlet
EVID-0280,work_order,WO-050,makhanda_guardrail.jpg,image,-33.695161,25.819568,2026-08-06T08:23:00Z,USER-ADMIN-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Temporary works in place
EVID-0281,work_order,WO-051,mthatha_ring_debris.jpg,image,-33.959787,25.601723,2026-06-23T08:22:00Z,USER-MGR-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Context photo of asset face
EVID-0282,work_order,WO-052,qumbu_mitre_drain.jpg,image,-33.87001,25.610248,2026-08-25T08:20:00Z,USER-MGR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Temporary works in place
EVID-0283,work_order,WO-053,humansdorp_crossing.jpg,image,-33.422071,25.448894,2026-07-19T08:04:00Z,USER-MGR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Safety barrier condition
EVID-0284,work_order,WO-054,jeffreys_sand_inlet.jpg,image,-33.803675,25.588183,2026-07-08T08:04:00Z,USER-MGR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Context photo of asset face
EVID-0285,work_order,WO-055,addo_livestock_grid.jpg,image,-33.015405,27.905462,2026-08-08T08:25:00Z,USER-ADMIN-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Downstream outlet
EVID-0286,work_order,WO-056,mdantsane_open_channel.jpg,image,-33.024304,27.876535,2026-07-13T08:12:00Z,USER-MGR-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Temporary works in place
EVID-0287,work_order,WO-057,psj_terrace_wall.jpg,image,-33.310417,26.530285,2026-07-28T08:18:00Z,USER-MGR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Upstream inlet
EVID-0288,work_order,WO-058,paterson_n10_marker.jpg,image,-31.588415,28.784652,2026-07-29T08:16:00Z,USER-ADMIN-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Downstream outlet
EVID-0289,work_order,WO-059,stfrancis_causeway_scour.jpg,image,-31.521437,28.866931,2026-07-26T08:03:00Z,USER-ADMIN-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Context photo of asset face
EVID-0290,work_order,WO-060,qonce_signal_mast.jpg,image,-34.027595,24.770606,2026-07-29T08:05:00Z,USER-MGR-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Context photo of asset face
EVID-0291,work_order,WO-061,butterworth_screen.jpg,image,-33.959429,25.60118,2026-09-01T08:24:00Z,USER-MGR-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Context photo of asset face
EVID-0292,work_order,WO-062,colchester_floodplain.jpg,image,-32.999229,25.700446,2026-08-22T08:15:00Z,USER-MGR-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Downstream outlet
EVID-0293,work_order,WO-063,temp_repair_bags.jpg,image,-33.421766,25.44702,2026-07-16T08:06:00Z,USER-ADMIN-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Context photo of asset face
EVID-0294,work_order,WO-064,inspector_checklist_board.jpg,image,-33.803355,25.588765,2026-08-15T08:22:00Z,USER-ADMIN-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Downstream outlet
EVID-0295,work_order,WO-065,night_works_lighting.jpg,image,-33.015578,27.904278,2026-09-01T08:25:00Z,USER-ADMIN-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Context photo of asset face
EVID-0296,work_order,WO-066,parapet_spall.jpg,image,-33.026277,27.874532,2026-09-04T08:21:00Z,USER-MGR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Close-up of defect
EVID-0297,work_order,WO-067,catchpit_grate.jpg,image,-33.310611,26.532047,2026-08-03T08:20:00Z,USER-ADMIN-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Downstream outlet
EVID-0298,work_order,WO-068,gantry_bolt_corrosion.jpg,image,-31.588492,28.783223,2026-08-16T08:11:00Z,USER-MGR-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Close-up of defect
EVID-0299,work_order,WO-069,channel_vegetation.jpg,image,-31.521727,28.867861,2026-08-04T08:15:00Z,USER-MGR-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Downstream outlet
EVID-0300,work_order,WO-070,evidence_wide_context.jpg,image,-34.027594,24.770656,2026-08-16T08:16:00Z,USER-MGR-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Upstream inlet
EVID-0301,work_order,WO-071,culvert_block_20260801.jpg,image,-34.050243,24.922113,2026-07-13T08:04:00Z,USER-ADMIN-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Close-up of defect
EVID-0302,work_order,WO-072,r72_bridge_west_deck.jpg,image,-33.544729,25.689241,2026-07-15T08:06:00Z,USER-MGR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Context photo of asset face
EVID-0303,work_order,WO-073,washout_lane_closure.jpg,image,-32.958302,27.760618,2026-08-12T08:19:00Z,USER-MGR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Temporary works in place
EVID-0304,work_order,WO-074,swartkops_silt_cell.jpg,image,-33.000348,25.700367,2026-09-02T08:25:00Z,USER-MGR-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Downstream outlet
EVID-0305,work_order,WO-075,n2_gqeberha_shoulder.jpg,image,-32.999933,25.70097,2026-08-10T08:24:00Z,USER-MGR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Close-up of defect
EVID-0306,work_order,WO-076,sundays_river_joint.jpg,image,-33.440641,25.971171,2026-07-30T08:14:00Z,USER-ADMIN-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Upstream inlet
EVID-0307,work_order,WO-077,motherwell_inlet.jpg,image,-34.17149,24.830528,2026-08-11T08:11:00Z,USER-MGR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Context photo of asset face
EVID-0308,work_order,WO-078,buffalo_overpass_bearing.jpg,image,-32.879809,27.391627,2026-07-21T08:25:00Z,USER-ADMIN-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Temporary works in place
EVID-0309,work_order,WO-079,harbour_road_ponding.jpg,image,-32.330316,28.150756,2026-08-28T08:22:00Z,USER-ADMIN-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Downstream outlet
EVID-0310,work_order,WO-080,makhanda_guardrail.jpg,image,-33.695054,25.820852,2026-08-20T08:20:00Z,USER-MGR-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Context photo of asset face
EVID-0311,inspection,INSP-1001,mthatha_ring_debris.jpg,image,-33.000361,25.700644,2026-08-01T09:31:00Z,USER-INS-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Downstream outlet
EVID-0312,inspection,INSP-1002,qumbu_mitre_drain.jpg,image,-33.870007,25.611139,2026-08-28T14:50:00Z,USER-INS-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Safety barrier condition
EVID-0313,inspection,INSP-1003,humansdorp_crossing.jpg,image,-33.420259,25.448371,2026-07-08T21:01:00Z,USER-CTR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Temporary works in place
EVID-0314,inspection,INSP-1004,jeffreys_sand_inlet.jpg,image,-33.803158,25.589113,2026-06-13T09:31:00Z,USER-CTR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Upstream inlet
EVID-0315,inspection,INSP-1005,addo_livestock_grid.jpg,image,-33.014513,27.90418,2026-07-12T19:01:00Z,USER-CTR-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Downstream outlet
EVID-0316,inspection,INSP-1006,mdantsane_open_channel.jpg,image,-33.025722,27.876528,2026-08-19T23:02:00Z,USER-INS-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Safety barrier condition
EVID-0317,inspection,INSP-1007,psj_terrace_wall.jpg,image,-33.310866,26.531444,2026-07-13T17:28:00Z,USER-INS-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Close-up of defect
EVID-0318,inspection,INSP-1008,paterson_n10_marker.jpg,image,-31.590411,28.784066,2026-06-14T04:04:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Upstream inlet
EVID-0319,inspection,INSP-1009,stfrancis_causeway_scour.jpg,image,-31.521789,28.868096,2026-06-29T16:56:00Z,USER-CTR-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Context photo of asset face
EVID-0320,inspection,INSP-1010,qonce_signal_mast.jpg,image,-32.999046,25.700689,2026-07-16T13:46:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Context photo of asset face
EVID-0321,inspection,INSP-1011,butterworth_screen.jpg,image,-34.050832,24.920286,2026-07-03T16:48:00Z,USER-INS-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Context photo of asset face
EVID-0322,inspection,INSP-1012,colchester_floodplain.jpg,image,-33.544418,25.691,2026-06-09T21:05:00Z,USER-INS-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Temporary works in place
EVID-0323,inspection,INSP-1013,temp_repair_bags.jpg,image,-32.958569,27.76042,2026-06-12T21:22:00Z,USER-INS-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Temporary works in place
EVID-0324,inspection,INSP-1014,inspector_checklist_board.jpg,image,-32.999788,25.701181,2026-08-11T20:42:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Context photo of asset face
EVID-0325,inspection,INSP-1015,night_works_lighting.jpg,image,-31.62744,28.972226,2026-07-22T11:56:00Z,USER-INS-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Safety barrier condition
EVID-0326,inspection,INSP-1016,parapet_spall.jpg,image,-33.439958,25.97144,2026-07-07T16:53:00Z,USER-CTR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Temporary works in place
EVID-0327,inspection,INSP-1017,catchpit_grate.jpg,image,-34.170728,24.830986,2026-06-02T15:34:00Z,USER-INS-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Temporary works in place
EVID-0328,inspection,INSP-1018,gantry_bolt_corrosion.jpg,image,-32.880968,27.390819,2026-07-17T18:51:00Z,USER-CTR-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Downstream outlet
EVID-0329,inspection,INSP-1019,channel_vegetation.jpg,image,-32.330386,28.150297,2026-08-26T13:49:00Z,USER-CTR-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Context photo of asset face
EVID-0330,inspection,INSP-1020,evidence_wide_context.jpg,image,-33.694147,25.820382,2026-06-23T14:53:00Z,USER-INS-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Temporary works in place
EVID-0331,inspection,INSP-1021,culvert_block_20260801.jpg,image,-33.959568,25.601257,2026-06-14T03:35:00Z,USER-INS-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Close-up of defect
EVID-0332,inspection,INSP-1022,r72_bridge_west_deck.jpg,image,-33.87115,25.611833,2026-07-23T21:43:00Z,USER-CTR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Close-up of defect
EVID-0333,inspection,INSP-1023,washout_lane_closure.jpg,image,-33.421303,25.448775,2026-08-09T15:38:00Z,USER-CTR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Downstream outlet
EVID-0334,inspection,INSP-1024,swartkops_silt_cell.jpg,image,-33.805141,25.588895,2026-08-10T13:36:00Z,USER-INS-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Temporary works in place
EVID-0335,inspection,INSP-1025,n2_gqeberha_shoulder.jpg,image,-33.015187,27.905853,2026-07-05T09:00:00Z,USER-CTR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Upstream inlet
EVID-0336,inspection,INSP-1026,sundays_river_joint.jpg,image,-33.02472,27.876495,2026-07-18T20:05:00Z,USER-CTR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Upstream inlet
EVID-0337,inspection,INSP-1027,motherwell_inlet.jpg,image,-33.31139,26.531667,2026-06-06T00:18:00Z,USER-CTR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Upstream inlet
EVID-0338,inspection,INSP-1028,buffalo_overpass_bearing.jpg,image,-31.588587,28.784159,2026-07-24T20:02:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Close-up of defect
